job_uuid,marketplace,acceptor_uuid,requester_uuid,begin_checkpoint.actual_location_hexagon_id9,begin_checkpoint.actual_location_latitude,begin_checkpoint.actual_location_longitude,begin_checkpoint.city_id,begin_checkpoint.ata_utc,fulfillment_job_status
b264cae2-01fe-4b38-852d-a783bf8956ec,ridesharing,E10084,R2100,89bf2cea798fa83,51.40371,5.45211,4,2023-04-06T19:09:00,completed
7b9517d0-e854-46de-ad29-ffe4be2365f7,ridesharing,E10113,R2414,89a3ece0971da8f,51.95876,4.51802,2,2023-02-14T21:45:00,completed
8a2821e0-07d7-48ea-a726-2fc1cecb8fc2,ridesharing,E10102,R2163,89a00892e8b2e58,51.4061,5.45265,4,2023-01-13T01:04:00,completed
185cc4de-3db0-46b6-8950-f6fffc59d171,ridesharing,E10032,R2590,899fab39a7470f0,52.08671,4.2447,5,2023-03-31T07:35:00,completed
42120992-3c31-46b7-84d2-8b5f83e1a50f,ridesharing,E10095,R2275,89b0cf0a495ee2a,52.33082,4.90404,1,2023-02-28T01:04:00,completed
af882133-6231-4c27-89a7-a31d7115388e,ridesharing,E10009,R2146,8907ac2c7c3d956,51.89688,4.49138,2,2023-01-03T18:09:00,completed
dfcc7cfc-2732-4b4a-a53a-2e0d0de2c3da,ridesharing,E10116,R2362,89747c4b7412677,52.3831,4.86183,1,2023-02-15T09:21:00,completed
699ce8b4-d6b1-4544-b259-efb57d60d818,ridesharing,E10007,R2170,891fee5ff6185ef,51.88669,4.43587,2,2023-03-15T19:27:00,completed
616e4b8f-5bf7-4332-96a3-6159be750a8a,ridesharing,E10055,R2436,891b04625f0d597,52.36218,4.90209,1,2023-01-21T22:31:00,completed
bf92559b-4972-47d2-8186-315dd558fcb1,ridesharing,E10000,R2596,8963143f1ab4438,51.40779,5.44619,4,2023-01-12T15:32:00,completed
0fb43789-c915-46ed-a7c7-4e11d2dd4c76,ridesharing,E10014,R2111,89473c3401cfbc6,51.40589,5.44703,4,2023-02-19T00:14:00,completed
f809b8a6-9568-4d5d-8ca5-58c45f263d65,ridesharing,E10137,R2166,89a824dd6f56614,52.34028,4.84166,1,2023-04-02T18:49:00,completed
559b7d38-02ba-4a22-b68b-67ffb8ead371,ridesharing,E10005,R2512,899e9dea68d0fab,52.02944,4.33277,5,2023-02-28T16:43:00,completed
b720aaba-1767-41f8-b659-f007da928c56,ridesharing,E10055,R2307,89ae31f7e68eb00,52.36229,4.89975,1,2023-04-27T00:03:00,completed
cb6058af-67e2-421c-b998-6a48a6d9eade,ridesharing,E10080,R2382,899a10a7c891f02,51.94498,4.51129,2,2023-01-05T21:25:00,completed
020ff56f-056b-4677-85d8-60927835abb2,ridesharing,E10071,R2509,89d50025666c6c9,51.46264,5.51571,4,2023-02-01T23:31:00,completed
a1bffbb8-8d6f-45dd-b9da-97d3a2b1f660,ridesharing,E10095,R2466,890ebf823bcbe4e,52.38731,4.85455,1,2023-01-02T14:35:00,completed
8907689f-4e11-4788-9d28-5a6933de79b8,ridesharing,E10135,R2051,8996f454eba94ee,52.08095,4.28246,5,2023-02-09T22:46:00,completed
343185ca-75a9-4589-b00c-001cb603e298,ridesharing,E10128,R2346,89e2b8e19e46b8d,52.1068,5.12844,3,2023-04-06T21:44:00,completed
87ed013f-9e1f-46b0-8567-90cfa67d32ab,ridesharing,E10065,R2595,89b9b67049f4cc7,51.95369,4.51762,2,2023-02-06T19:14:00,completed
3f8155de-3222-4434-8be6-d2ad28a2bf92,ridesharing,E10147,R2423,89f0be27e86e10a,51.957,4.51608,2,2023-02-01T22:16:00,completed
45391579-a88c-45d5-838c-c21d2dbbac7a,ridesharing,E10001,R2531,89a6a6785d9b856,51.90953,4.45625,2,2023-03-23T02:34:00,completed
1252185a-518f-4444-9f66-a4636dd0141a,ridesharing,E10032,R2150,894a2c681894db6,52.0933,4.30341,5,2023-03-24T15:56:00,completed
0179439d-b587-4797-bbe9-ef9222f779fd,ridesharing,E10011,R2289,896b28b53a851ed,52.02933,4.32868,5,2023-04-05T03:12:00,completed
1c743ff3-cf2c-4077-a18f-0205ef1a9db3,ridesharing,E10006,R2285,899e7a7578cbb25,52.07981,4.28458,5,2023-02-14T06:39:00,completed
2dc719fb-b9bd-4bb2-9773-2e50677642be,ridesharing,E10114,R2325,8997ae49c101f66,51.46505,5.52206,4,2023-03-22T13:12:00,completed
2c980faf-4e20-407f-b94f-5fb7ad0f9142,ridesharing,E10061,R2045,8989007ce7a6c32,52.36502,4.93498,1,2023-04-13T18:46:00,completed
6e57cc93-a205-4b30-8149-04082a403027,ridesharing,E10052,R2297,89cf050aea0f904,51.9534,4.52414,2,2023-01-30T11:42:00,completed
e99eae09-f8bd-459e-8e08-bf5741eb4fb9,ridesharing,E10000,R2386,89331714ca30d6b,51.40617,5.45557,4,2023-03-31T12:11:00,completed
8de7279c-d875-4b2a-ba7d-468f004cce68,ridesharing,E10018,R2381,89df5fc8b886f62,52.08648,4.25283,5,2023-01-21T07:24:00,completed
53419750-8277-4b47-9444-ad967bc47d57,ridesharing,E10013,R2155,893c89c93bc1b9d,52.10616,5.1362,3,2023-01-18T15:29:00,completed
c00d7ae3-4bc7-4dad-824b-89c0d0672322,ridesharing,E10054,R2167,899733f394b8065,51.89913,4.49857,2,2023-04-03T16:51:00,completed
51f4d1db-e996-4533-8f0f-c0e29f682bc7,ridesharing,E10138,R2216,89b8a34e35900d0,52.09524,4.3124,5,2023-01-07T04:29:00,completed
b46899cd-a3a6-43d2-b20a-97d7ab79217b,ridesharing,E10057,R2399,8911129ea70dd8f,52.0896,4.25117,5,2023-03-03T08:28:00,completed
be81a0fb-8a93-413a-8c1d-0e1e81c6b0a4,ridesharing,E10049,R2520,893537a36b48a01,52.32921,4.90483,1,2023-03-31T23:47:00,completed
9c2d9061-4257-4d3a-8c21-d30058f378ff,ridesharing,E10031,R2523,89f2052e992d471,51.90962,4.45401,2,2023-03-11T03:18:00,completed
a34e660a-6b7b-4a1e-a213-0fc423feb503,ridesharing,E10117,R2049,894bf834c7ba92b,51.47891,5.45271,4,2023-01-03T06:26:00,completed
66debd11-ade7-4ffe-b65e-0239d8a09609,ridesharing,E10154,R2393,899043fb9a046fe,51.94485,4.51322,2,2023-02-10T03:31:00,completed
23dccc22-d56a-4690-9a97-2291b3a3e84b,ridesharing,E10129,R2450,8994615afd019ee,51.94479,4.51341,2,2023-02-17T00:52:00,completed
93c4a4af-093a-4843-9764-2d598dfddf82,ridesharing,E10076,R2023,8946774db5274b2,52.05767,5.0701,3,2023-02-10T13:08:00,completed
0f747525-2dfe-435c-9c98-497ddb3f446a,ridesharing,E10085,R2506,89bb26083c18f02,52.04201,4.29129,5,2023-03-04T22:59:00,completed
ad238e38-124d-4035-a61d-2d8a37a93b4f,ridesharing,E10154,R2522,8975bd1c3046c2b,52.36421,4.93173,1,2023-02-03T04:07:00,completed
635fd90a-79bf-4ebf-8314-c62cdb0a2780,ridesharing,E10138,R2081,89a78c8f548c6f2,51.95334,4.51872,2,2023-04-11T11:27:00,completed
6f564793-5f85-42b3-be53-fd69adb8ad61,ridesharing,E10077,R2579,89415bf854ab563,52.08003,4.28601,5,2023-03-18T00:16:00,completed
64a5ae14-6c87-4d29-8fe7-4903a2fe0768,ridesharing,E10081,R2360,894b834ef46b2e2,52.0595,5.07009,3,2023-01-07T17:44:00,completed
50bf22e5-31c4-4480-bf3b-7274799af704,ridesharing,E10078,R2296,8913b9aae11b180,52.03483,4.32893,5,2023-01-04T12:07:00,completed
64ac1e19-df91-46da-92a0-287e721b1f72,ridesharing,E10010,R2527,899d7d55afffe54,52.36669,4.93609,1,2023-03-25T10:18:00,completed
bec7b527-9468-4d47-9eb9-f94a9175b92b,ridesharing,E10075,R2438,8918a2080355c2a,51.48342,5.45458,4,2023-04-20T19:41:00,completed
f3a5286a-11d2-42a8-885b-d26e2832bd6d,ridesharing,E10018,R2571,892444aa5842f41,52.09484,5.17666,3,2023-02-09T01:19:00,completed
6ce055b4-05cb-4e90-95d6-9e34795b035c,ridesharing,E10027,R2175,899f8a1f4898604,52.40163,4.94806,1,2023-02-11T02:47:00,completed
24eed303-5d2b-4821-b8be-9881ed892bf4,ridesharing,E10018,R2594,893025403329c66,52.38425,4.85598,1,2023-03-20T02:53:00,completed
5a1b8f22-3781-4773-b1df-51d400d06615,ridesharing,E10010,R2331,893ee10812cdf49,52.34379,4.84307,1,2023-03-31T17:44:00,completed
8da3e988-de0a-4146-b560-e6ba73998be0,ridesharing,E10029,R2208,8922e18fa83670a,51.46259,5.51506,4,2023-03-05T09:10:00,completed
322a42b4-67e7-4b1b-b6c5-7fc0036b51fc,ridesharing,E10001,R2324,89114b1f1ed9145,51.94468,4.51845,2,2023-02-07T01:37:00,completed
3d0fb1fd-1953-4574-8817-28b9c157bd5b,ridesharing,E10013,R2488,8929e1fe8522b5b,52.10663,5.13224,3,2023-02-13T19:31:00,completed
0a46f811-2554-4549-83f4-8d999fecc974,ridesharing,E10113,R2275,8937c04798ed275,51.94584,4.51092,2,2023-02-01T09:49:00,completed
a7e99a54-6ee5-4bf9-a737-a00713e191ff,ridesharing,E10086,R2126,8972629c2409a0d,52.1067,5.13663,3,2023-04-13T00:23:00,completed
d184553d-0737-42a3-872f-33a302459fcb,ridesharing,E10002,R2049,89a05321dc97138,52.05152,4.32429,5,2023-04-16T11:23:00,completed
f117cb53-1e8b-415e-83b0-84b7d3988c09,ridesharing,E10116,R2280,89bbc968ee031b0,52.36145,4.90259,1,2023-01-18T19:31:00,completed
3caa375d-a472-427e-85a1-07ed0becf38c,ridesharing,E10051,R2045,8940fa38da4bf03,52.38663,4.85909,1,2023-04-20T10:41:00,completed
08f3a413-707d-4a03-8277-b9041ccb48f5,ridesharing,E10134,R2526,8950083e9b1252b,52.05736,5.07603,3,2023-04-02T16:43:00,completed
1cdba0d4-f710-45df-9578-fe6cd6ae0564,ridesharing,E10001,R2190,899498eb3f478cd,51.90682,4.43168,2,2023-02-27T23:09:00,completed
4df13d01-af1b-4422-b226-56a6581525b0,ridesharing,E10060,R2550,895bc32bd080633,52.05266,5.12077,3,2023-03-10T14:08:00,completed
1ff5c7b0-b9f8-4598-806d-10761a3832fd,ridesharing,E10040,R2517,897319178d1da8f,51.40713,5.44797,4,2023-03-07T09:37:00,completed
9c146e8a-b150-4e46-8ce1-dd7ef8808c80,ridesharing,E10090,R2552,89e6d9832c07d7a,51.406,5.44881,4,2023-04-27T11:05:00,completed
b7adb3cf-377f-480c-9843-d4dd09483c67,ridesharing,E10009,R2539,89a73a6f0dc769b,51.90965,4.45099,2,2023-01-14T00:25:00,completed
ab4c49ca-0c44-447d-8a0d-a22ab7d195d9,ridesharing,E10084,R2203,899004c460ef609,51.40483,5.44774,4,2023-04-10T02:28:00,completed
affe1e64-c371-4ae0-8310-639b402e8b1f,ridesharing,E10138,R2554,8961f70cd9091a8,52.05335,4.32183,5,2023-03-31T02:44:00,completed
80c329d3-a336-42f1-b11c-06f2a7b21596,ridesharing,E10113,R2019,8949969017f78a5,51.91286,4.45783,2,2023-03-14T21:52:00,completed
38891d64-3f59-43ef-b3df-246d8ca6fa45,ridesharing,E10056,R2286,8906c73ac8a462c,52.33904,4.84267,1,2023-02-25T16:28:00,completed
cf346c98-b169-4c18-93ee-9f7c28b30e37,ridesharing,E10043,R2292,899957cbd767aef,51.46657,5.51508,4,2023-04-17T01:42:00,completed
75007dc1-eaa9-4a0a-bdbc-b93c8fde2e87,ridesharing,E10073,R2454,89bed6b0c11443c,52.35964,4.89866,1,2023-04-24T20:23:00,completed
e69689ab-4440-425e-bea0-f45b1c75f9cd,ridesharing,E10098,R2380,89c934dd74583fa,51.46705,5.52238,4,2023-02-20T12:40:00,completed
3fb92630-6fe0-40e7-b63d-b097fb864777,ridesharing,E10116,R2076,8963788d2746b63,52.32765,4.90472,1,2023-02-04T12:31:00,completed
2ef63c2b-e209-44bd-bc7f-1285db90ec91,ridesharing,E10119,R2570,899fe6d1a1e6e8d,52.10954,5.13051,3,2023-01-11T15:37:00,completed
2e866926-d80b-4e1a-9542-e4e01d729ab4,ridesharing,E10158,R2004,8946516847095da,51.91019,4.43487,2,2023-01-15T12:08:00,completed
7c9cbc70-51fd-4d37-89f3-3b99907a58c5,ridesharing,E10086,R2110,89b876f52c756fd,52.10847,5.13653,3,2023-03-02T21:06:00,completed
73d5d1f7-56ea-494f-a364-dd74a9d332f2,ridesharing,E10057,R2449,894f31559d7306d,52.0823,4.28348,5,2023-01-04T02:52:00,completed
88ff4867-1161-4c19-a0a3-c66f01ebffdd,ridesharing,E10159,R2392,89aabcfd2fa5a50,51.42321,5.50918,4,2023-04-18T21:11:00,completed
5e779507-f110-4cef-989b-e19a94bf4b87,ridesharing,E10115,R2542,89f7e10158c8bda,51.91096,4.43732,2,2023-02-11T22:39:00,completed
979c7691-8db1-4ed3-bfd1-abfcfcbf608d,ridesharing,E10132,R2336,891232f139f1599,52.34192,4.84734,1,2023-03-15T07:09:00,completed
bfa312e3-a744-4d73-9a9b-e124906030a5,ridesharing,E10072,R2146,893ad15ab283396,52.10897,5.13629,3,2023-03-04T07:44:00,completed
ffbf1b02-950c-4c68-a111-c58a7dcf1ce1,ridesharing,E10003,R2238,899f4f24dc49312,52.10853,5.13359,3,2023-03-17T23:34:00,completed
39e480fa-49d2-4e35-9562-029b5c700a7b,ridesharing,E10100,R2474,89d1840e5238d91,52.03347,4.33127,5,2023-04-23T07:32:00,completed
af7a64ae-e95d-4f19-88c5-c9b463411890,ridesharing,E10098,R2534,8923183d1cbc384,51.41868,5.50241,4,2023-01-24T23:59:00,completed
5011a340-3afa-4b4c-8b10-40f89ce5ef08,ridesharing,E10148,R2375,89051f4e4cdb00a,51.4037,5.45033,4,2023-02-07T06:21:00,completed
8a285416-a50f-4bb7-9826-ee58d4557a6a,ridesharing,E10094,R2243,89be6460e6a4b21,52.10532,5.13372,3,2023-02-12T09:42:00,completed
51615fd1-0028-4386-9874-74d8523cde71,ridesharing,E10159,R2059,89d3407e0bb30f9,51.40764,5.44208,4,2023-03-12T18:42:00,completed
b423c3d8-a173-4e9b-afa7-4441c2c52120,ridesharing,E10032,R2233,896e2cc4b6959cb,52.40072,4.94969,1,2023-01-06T06:31:00,completed
64cbcac2-01cd-49c3-af49-ff11c9d7d6ab,ridesharing,E10018,R2147,89e9c9acaa24d61,52.32867,4.90346,1,2023-03-21T05:42:00,completed
5423f8f7-b586-429d-9366-0ee70a3a8954,ridesharing,E10092,R2525,8914e1334e73b84,52.40324,4.94337,1,2023-03-24T05:17:00,completed
346ec5ee-2241-4ba0-94f4-170a7483ce6e,ridesharing,E10155,R2594,8987858ca0f023f,52.08143,5.16456,3,2023-02-21T20:14:00,completed
9e6906fa-afbe-4495-a477-dbf20fbf7622,ridesharing,E10096,R2271,891df0a0d5577c2,51.48301,5.44971,4,2023-02-06T10:38:00,completed
fcc2df6d-b28a-4fa1-9cda-a71efc7cb809,ridesharing,E10050,R2093,89158010fcb98ec,52.10794,5.1322,3,2023-03-01T02:57:00,completed
7af900ea-6d7a-4dc0-b397-f4621d52ae02,ridesharing,E10148,R2027,89eabb7acb1e249,52.40303,4.94571,1,2023-02-28T11:42:00,completed
8878ef93-cf05-42de-9923-14e0ea6ad368,ridesharing,E10005,R2554,89182fd080a3732,52.04378,4.29361,5,2023-04-20T08:47:00,completed
04c00253-d672-46f5-b1a0-e524ea7f0b53,ridesharing,E10096,R2288,89d44d0151df33e,51.48144,5.45248,4,2023-02-08T22:59:00,completed
fa3524dd-9314-41da-ac47-a4519f62e2d1,ridesharing,E10035,R2043,893869d7c37bc97,51.94633,4.51448,2,2023-03-29T12:22:00,completed
1ce0ae59-309a-4bab-9074-96cd9ebd91ce,ridesharing,E10072,R2208,899f2e4ceee8bc6,51.88419,4.42851,2,2023-02-23T19:44:00,completed
05fdb4a6-8393-4980-bf1f-a3d43c0ea04a,ridesharing,E10010,R2142,893d746b3ae6494,52.40187,4.94561,1,2023-01-16T19:40:00,completed
7939dee2-315a-49b3-ae1d-9b37335a8c1d,ridesharing,E10088,R2416,89fa92ba3ef547c,52.08307,5.16348,3,2023-01-13T20:43:00,completed
4fcd865e-b4a3-42aa-a52a-eda53cdbe3a0,ridesharing,E10159,R2462,89ed4e28b3057ef,51.47981,5.44563,4,2023-04-25T00:34:00,completed
f044fe49-0681-4f1f-9239-a47fb40416e3,ridesharing,E10096,R2275,89261f3ddf4a0bd,51.41789,5.50478,4,2023-01-21T20:22:00,completed
674d51f4-001f-4e52-8f65-cb13242fdb3b,ridesharing,E10044,R2064,8909af063d52024,52.40412,4.94205,1,2023-01-14T13:21:00,completed
2b3932ba-ee70-44b4-88e7-94ccd52f209d,ridesharing,E10016,R2008,899110994040f74,51.94415,4.51289,2,2023-02-25T14:38:00,completed
98ecb850-576d-4a7c-bcc0-23386e0204b2,ridesharing,E10130,R2164,8988d28ababa693,51.94536,4.52081,2,2023-03-08T00:10:00,completed
92abbd83-a9a0-4917-b8cb-bdd3311d62bd,ridesharing,E10153,R2003,89368e01e1559f4,52.10875,5.12919,3,2023-03-16T08:37:00,completed
c5cf3a8f-d312-44e7-af4a-eb627f251d3e,ridesharing,E10111,R2530,89f37c77c002477,51.40868,5.44077,4,2023-01-20T03:10:00,completed
7fd34dc9-9daa-4e04-aeae-acddbf53be4d,ridesharing,E10138,R2394,890a29302f18eaa,52.09155,4.24981,5,2023-03-10T15:40:00,completed
391b1d93-2663-4533-84ab-3acac9805614,ridesharing,E10048,R2567,89c46cf33e07763,52.08117,4.28049,5,2023-04-13T08:15:00,completed
0815acd4-05ec-4f0e-b8b6-f98dce340d51,ridesharing,E10035,R2506,89a680b82c30829,52.40581,4.94558,1,2023-01-28T17:20:00,completed
dba1d2fa-905b-47ff-9654-73992087608b,ridesharing,E10074,R2436,89b250f8223d862,52.36368,4.92652,1,2023-02-17T06:20:00,completed
84226ca8-1bbf-411a-9b1d-968514a87b64,ridesharing,E10131,R2490,8982a68c771f3ff,52.36759,4.92984,1,2023-01-31T04:14:00,completed
4696e965-d8f5-4571-8d18-e0cd53b3b080,ridesharing,E10005,R2302,89e6f852d20a4ea,52.07708,4.28697,5,2023-04-29T17:13:00,completed
eb1b69ec-1324-44f0-af1a-1718a97b5fa3,ridesharing,E10065,R2066,8912be5427aa711,51.4081,5.44993,4,2023-03-20T17:08:00,completed
8d2a2e2f-3316-441d-9509-d59fd7cee26d,ridesharing,E10034,R2288,89465093d70dd36,51.90983,4.45117,2,2023-02-07T00:12:00,completed
6a9dcc96-dfff-4dc1-9302-5ef7d7a32766,ridesharing,E10135,R2294,89882e7482bef52,52.05176,4.3273,5,2023-02-04T02:44:00,completed
e331adf4-980d-4ce1-9c8b-9192363fef9a,ridesharing,E10014,R2004,89980af77c1c7b4,51.40408,5.45187,4,2023-01-28T15:19:00,completed
d224251b-51a4-4f1c-a57f-7a4403ca99cc,ridesharing,E10050,R2009,89467518d715611,52.10583,5.13012,3,2023-04-16T21:40:00,completed
ea6a2af4-38c3-4aef-831f-db4479978a5f,ridesharing,E10069,R2075,8908a9ec475897b,51.40748,5.4492,4,2023-04-17T14:54:00,completed
1ccaac9f-ca22-4e50-a918-9150844cde1a,ridesharing,E10033,R2463,89fc6124bcd5982,51.88663,4.43137,2,2023-04-21T23:16:00,completed
ccef9222-a31f-41dc-9583-204e7688c372,ridesharing,E10102,R2055,8964423bb75dddc,52.36551,4.92663,1,2023-01-10T01:24:00,completed
84c19cb2-2b42-4eab-b010-cbf7ac0f7059,ridesharing,E10108,R2215,89768e61164ef34,52.08107,4.2839,5,2023-03-30T13:59:00,completed
2f135e37-6fac-492b-a0dd-2bef6fdec447,ridesharing,E10055,R2565,8991d4eadf8b5e7,52.40051,4.94328,1,2023-03-22T06:23:00,completed
d3cec8fe-0f2f-40e7-8201-cfe8c4649291,ridesharing,E10043,R2358,893b8eed3e7b326,52.09596,4.30611,5,2023-01-28T12:58:00,completed
edcb6e20-0711-45f7-921e-8c1644bc1633,ridesharing,E10115,R2271,89e4a037b8e02cf,52.38797,4.85853,1,2023-03-17T21:05:00,completed
61086a53-3330-43f3-97ee-b116c97697b5,ridesharing,E10064,R2439,8924bebb305fc17,52.36327,4.93071,1,2023-02-21T04:46:00,completed
8aeed55d-5e86-484c-ae97-1e3be9e13dbd,ridesharing,E10067,R2375,892e4d1f598780e,52.09191,4.30844,5,2023-03-03T07:36:00,completed
8ff2f095-324e-4134-ac68-7e1575553edb,ridesharing,E10152,R2582,8919c934926bb54,51.90882,4.43742,2,2023-02-04T04:54:00,completed
513ce918-7941-457e-aa1c-8cd67affa177,ridesharing,E10022,R2348,8918b80a2f270d4,51.48317,5.45,4,2023-04-29T17:50:00,completed
85118d4c-eaac-4f42-be18-61ee8ab2b93a,ridesharing,E10141,R2102,8948f10aa7097cd,52.35905,4.90111,1,2023-03-09T02:30:00,completed
71f2af64-3d5b-42d3-9eda-cf093d3a25af,ridesharing,E10063,R2148,8973eecf0bae88e,52.09025,4.25118,5,2023-03-03T23:22:00,completed
f3315666-8549-49ce-997e-669c297b422f,ridesharing,E10018,R2544,89fdb138d1a58f6,52.40265,4.94605,1,2023-03-09T15:16:00,completed
80674eb4-19fc-4292-a18a-43e0126503e8,ridesharing,E10057,R2307,894ed7b42c19a76,52.08923,4.25019,5,2023-04-02T19:47:00,completed
b7609d0b-6b98-4e3b-a71b-c90e2ad517fa,ridesharing,E10060,R2108,89ac5ea14ea4512,52.10799,5.12937,3,2023-01-26T20:14:00,completed
e933dac5-493a-4f79-bfce-d9a7859fe122,ridesharing,E10082,R2106,89009ee895aef1a,52.36698,4.9316,1,2023-02-13T04:23:00,completed
bf56cd82-9043-4341-94c3-bdbffbe22a7c,ridesharing,E10103,R2204,896fbf2a4b0ebf8,52.08798,4.24561,5,2023-04-21T17:45:00,completed
adeb5911-50e0-4611-8915-bbc2982d604b,ridesharing,E10074,R2579,89045488ae85f67,52.40501,4.94921,1,2023-02-07T07:57:00,completed
03704fc9-05e1-43e7-a312-8a816286bb67,ridesharing,E10145,R2595,89d2fed0e2c2879,51.94369,4.5178,2,2023-03-20T15:49:00,completed
3b0b09ba-36b8-445d-bd33-c7d5e8792852,ridesharing,E10119,R2041,891ef655fd03c67,52.08511,5.16533,3,2023-03-17T21:10:00,completed
e1e08e91-5018-404c-90ce-2737a9fafea4,ridesharing,E10031,R2214,8950926b52eb31f,51.90837,4.44008,2,2023-04-14T23:40:00,completed
564a6d43-5ed3-41cb-ad83-0e8da4379897,ridesharing,E10151,R2201,8981dd7bb6a133d,52.38357,4.85443,1,2023-02-09T01:48:00,completed
3e5edecc-cf74-4d8d-a1fc-d09af626050c,ridesharing,E10134,R2425,89bb2e8d1a1768e,52.1066,5.13511,3,2023-02-27T08:57:00,completed
75cc755b-6b44-48c3-8849-8b38902b52b5,ridesharing,E10149,R2466,8924a3f33cc7edf,52.03405,4.3329,5,2023-02-18T18:09:00,completed
b188a14b-1ebe-4f17-8bc2-5e24282993c0,ridesharing,E10119,R2131,89534ef186c4670,52.06232,5.07467,3,2023-03-11T12:43:00,completed
7bc9d1c6-37cb-4680-ab67-4d7b26d2d25f,ridesharing,E10101,R2181,890b447bba4e681,51.40917,5.44873,4,2023-01-31T05:06:00,completed
6d9acb97-3f66-4aca-b192-32602613123f,ridesharing,E10089,R2430,89469f32f435281,51.47888,5.44619,4,2023-04-12T02:44:00,completed
2fc981d6-eb2f-442f-8802-4f9d16cda6d7,ridesharing,E10080,R2463,89fcb053678425b,51.91249,4.45154,2,2023-03-29T20:41:00,completed
5c4e5b2f-1bf3-47b2-b56c-de3a58b4a81f,ridesharing,E10153,R2587,892c59baaabf4eb,52.08318,5.16381,3,2023-02-25T19:29:00,completed
e169c14d-413e-4e48-8824-9104f8bd2af8,ridesharing,E10039,R2386,892fcaa6f77b31a,52.38687,4.85982,1,2023-02-21T14:50:00,completed
f5bf21db-1a98-47de-9200-3bbb36a2f179,ridesharing,E10130,R2255,89d4ead5aa24ef6,51.88389,4.42692,2,2023-01-11T20:35:00,completed
e6a306ed-283a-48a7-9d04-64cda93ea80a,ridesharing,E10088,R2034,899fd41581a677a,51.95489,4.52324,2,2023-02-24T08:51:00,completed
e1e3aceb-1c9f-44f6-ad8c-3b1d60542cef,ridesharing,E10087,R2586,893397964619003,51.40504,5.44431,4,2023-03-20T16:24:00,completed
6b81e8c8-8302-46dd-aedc-56a3ed733271,ridesharing,E10109,R2114,8918db19a3380c9,51.46294,5.51671,4,2023-02-16T03:32:00,completed
67cb3358-d9fa-4e18-a2db-bdfa7c9f6ecd,ridesharing,E10038,R2354,8976136e03ce655,52.09059,4.24376,5,2023-03-27T10:46:00,completed
f36cc2b3-14f0-40e7-bfea-290d6339c4ba,ridesharing,E10153,R2564,8938054429bbce0,52.08034,5.16615,3,2023-02-08T00:37:00,completed
e0ba8b27-b9fe-489e-b71f-37deab53c88c,ridesharing,E10024,R2409,89fd3391ad1633e,52.09776,5.1799,3,2023-04-29T16:16:00,completed
ba57221d-1dfa-4fd4-a53d-4beae1f8dc67,ridesharing,E10137,R2016,898de575d371410,52.36324,4.89918,1,2023-01-08T13:58:00,completed
bdd4f13d-a5cc-40df-8ab0-5af4d54e78fc,ridesharing,E10100,R2066,89b2e634d1da7e5,51.95645,4.51647,2,2023-03-28T22:14:00,completed
1698fcf8-1aa9-4e7a-b8bd-5f4314dec161,ridesharing,E10022,R2141,89572056d56d8b0,51.9111,4.43843,2,2023-02-11T19:06:00,completed
532eba37-1980-41d2-b148-ea8e93a2600a,ridesharing,E10106,R2561,899102adc519372,52.09452,5.17231,3,2023-03-14T20:45:00,completed
a3695c5a-32ba-4f17-b322-6d0fd98fb69b,ridesharing,E10005,R2105,897ad8cae688462,52.08905,4.24802,5,2023-03-14T11:06:00,completed
bbc25b37-8b98-4f1e-93ab-1407eb4ee268,ridesharing,E10115,R2482,89318771005debb,52.10832,5.13489,3,2023-01-19T06:32:00,completed
166a28e9-4758-4e73-8b1d-cdc283445a5c,ridesharing,E10062,R2476,89519c44f2e1959,52.08703,4.24682,5,2023-01-14T05:06:00,completed
a3e9db20-8276-4dd9-82f7-4186db353644,ridesharing,E10017,R2221,8958e5d3e3cf871,51.47968,5.45255,4,2023-03-17T10:27:00,completed
aa25a3c9-6712-4313-a927-397cac04feee,ridesharing,E10077,R2332,89e944a19f307a0,52.08244,5.15943,3,2023-01-03T19:25:00,completed
4a23dca6-6883-4650-93f8-054fc7e2bd44,ridesharing,E10060,R2408,8993645e09860b6,52.09405,5.17837,3,2023-03-16T07:31:00,completed
798d967f-04b7-4b7c-b27b-a16a4edd9225,ridesharing,E10098,R2400,89a72fc8a355059,51.4783,5.45092,4,2023-03-08T12:57:00,completed
2f105523-16a3-4d7a-bdcf-2913efafe8e4,ridesharing,E10139,R2516,89417d6d5732067,51.90907,4.4584,2,2023-04-22T05:16:00,completed
b51395f9-e349-47ae-b626-e6d303e74734,ridesharing,E10033,R2178,89424e52eddcff4,51.89627,4.49524,2,2023-02-09T23:29:00,completed
aa33c2fb-7849-49e0-9f50-ffb47d88240c,ridesharing,E10002,R2477,8945634135e7a09,52.08662,4.24877,5,2023-01-16T14:46:00,completed
47ffbaa6-5eca-490f-9f64-072f6a5312b3,ridesharing,E10016,R2007,89f4f6755c76414,51.89781,4.49256,2,2023-03-10T13:47:00,completed
966096a8-cfb8-4e29-b552-da85841a1345,ridesharing,E10000,R2084,89e78caca189864,51.40775,5.44377,4,2023-04-22T10:17:00,completed
07834055-8e86-4673-8e3e-f8df542d1033,ridesharing,E10120,R2253,8962058e4c25ed1,51.40942,5.44743,4,2023-03-13T08:29:00,completed
32246a55-9d34-481b-a491-5d3616e801b3,ridesharing,E10027,R2143,8987ad7d1c61953,52.36265,4.90201,1,2023-03-24T06:07:00,completed
